1.100000,0.000002,0.437045,0.885532,0.885532
1.110000,0.000001,0.499905,0.883764,0.883764
1.120000,-0.000000,0.556378,0.881999,0.881999
1.130000,-0.000001,0.607087,0.880238,0.880238
1.140000,0.000000,0.652593,0.878481,0.878481
1.150000,0.115776,0.000000,0.000000,0.876726
1.160000,0.219434,0.000000,0.000000,0.874976
1.170000,0.312186,0.000000,0.000000,0.873228
1.180000,0.395121,0.000000,0.000000,0.871484
1.190000,0.469221,0.000000,0.000000,0.869743
1.200000,0.535368,0.000000,0.000000,0.868006
1.210000,0.594359,0.000000,0.000000,0.866272
1.220000,0.646910,0.000000,0.000000,0.864542
1.230000,0.693665,0.000000,0.000000,0.862815
1.240000,0.735205,0.000000,0.000000,0.861092
1.250000,0.772053,0.000000,0.000000,0.859372
1.260000,0.804678,0.000000,0.000000,0.857655
1.270000,0.833505,0.000000,0.000000,0.855941
1.280000,0.858915,0.000000,0.000000,0.854232
1.290000,0.881251,0.000000,0.000000,0.852525
1.300000,0.900822,0.000000,0.000000,0.850822
1.310000,0.917907,0.000000,0.000000,0.849122
1.320000,0.932755,0.000000,0.000000,0.847426
1.330000,0.945594,0.000000,0.000000,0.845733
1.340000,0.956625,0.000000,0.000000,0.844043
1.350000,0.966031,0.000000,0.000000,0.842357
1.360000,0.000000,0.000000,0.000000,0.000000
1.370000,0.000000,0.000000,0.000000,0.000000
1.380000,0.000000,0.000000,0.000000,0.000000
1.390000,0.990464,0.000000,0.000000,0.835645
1.400000,0.993911,0.000000,0.000000,0.833976
1.410000,0.996505,0.000000,0.000000,0.832309
1.420000,0.998333,0.000000,0.000000,0.830647
1.430000,0.999474,0.000000,0.000000,0.828987
1.440000,1.000000,0.000000,0.000000,0.827331
1.450000,0.999974,0.000000,0.000000,0.825678
1.460000,0.999453,0.000000,0.000000,0.824028
1.470000,0.998490,0.000000,0.000000,0.822382
1.480000,0.997130,0.000000,0.000000,0.820739
1.490000,0.995417,0.000000,0.000000,0.819099
1.500000,0.993387,0.000000,0.000000,0.817462
1.510000,0.991075,0.000000,0.000000,0.815829
1.520000,0.988511,0.000000,0.000000,0.814199
1.530000,0.985722,0.000000,0.000000,0.812572
1.540000,0.982734,0.000000,0.000000,0.810949
1.550000,0.979569,0.000000,0.000000,0.809328
1.560000,0.976246,0.000000,0.000000,0.807711
1.570000,0.972785,0.000000,0.000000,0.806098
1.580000,0.969200,0.000000,0.000000,0.804487
1.590000,0.965507,0.000000,0.000000,0.802880
1.600000,0.961718,0.000000,0.000000,0.801276
1.610000,0.957846,0.000000,0.000000,0.799675
1.620000,0.953901,0.000000,0.000000,0.798077
1.630000,0.949893,0.000000,0.000000,0.796482
1.640000,0.945831,0.000000,0.000000,0.794891
1.650000,0.941721,0.000000,0.000000,0.793303
1.660000,0.937571,0.000000,0.000000,0.791718
1.670000,0.933387,0.000000,0.000000,0.790136
1.680000,0.000000,0.000000,0.000000,0.000000
1.690000,0.000000,0.000000,0.000000,0.000000
1.700000,0.000000,0.000000,0.000000,0.000000
1.710000,0.916418,0.000000,0.000000,0.783840
1.720000,0.912139,0.000000,0.000000,0.782274
1.730000,0.907852,0.000000,0.000000,0.780711
1.740000,0.903560,0.000000,0.000000,0.779151
1.750000,0.899266,0.000000,0.000000,0.777594
1.760000,0.894972,0.000000,0.000000,0.776041
1.770000,0.890681,0.000000,0.000000,0.774490
1.780000,0.886394,0.000000,0.000000,0.772943
1.790000,0.882113,0.000000,0.000000,0.771398
1.800000,0.877839,0.000000,0.000000,0.769857
1.810000,0.873574,0.000000,0.000000,0.768319
1.820000,0.869319,0.000000,0.000000,0.766784
1.830000,0.865075,0.000000,0.000000,0.765252
1.840000,0.860843,0.000000,0.000000,0.763723
1.850000,0.856624,0.000000,0.000000,0.762197
1.860000,0.852418,0.000000,0.000000,0.760674
1.870000,0.848227,0.000000,0.000000,0.759154
1.880000,0.844051,0.000000,0.000000,0.757638
1.890000,0.839890,0.000000,0.000000,0.756124
1.900000,0.835745,0.000000,0.000000,0.754613
1.910000,0.831616,0.000000,0.000000,0.753105
1.920000,0.827504,0.000000,0.000000,0.751601
1.930000,0.823409,0.000000,0.000000,0.750099
1.940000,0.819331,0.000000,0.000000,0.748600
1.950000,0.815271,0.000000,0.000000,0.747104
1.960000,0.811228,0.000000,0.000000,0.745612
1.970000,0.807203,0.000000,0.000000,0.744122
1.980000,0.803196,0.000000,0.000000,0.742635
1.990000,0.799208,0.000000,0.000000,0.741152
2.000000,0.795237,0.000000,0.000000,0.739671
2.010000,0.791284,0.000000,0.000000,0.738193
2.020000,0.000000,0.000000,0.000000,0.000000
2.030000,0.000000,0.000000,0.000000,0.000000
2.040000,0.000000,0.000000,0.000000,0.000000
2.050000,0.775659,0.000000,0.000000,0.732311
2.060000,0.771798,0.000000,0.000000,0.730848
2.070000,0.767956,0.000000,0.000000,0.729387
2.080000,0.764133,0.000000,0.000000,0.727930
2.090000,0.760328,0.000000,0.000000,0.726476
2.100000,0.756541,0.000000,0.000000,0.725024
2.110000,0.752772,0.000000,0.000000,0.723576
2.120000,0.749022,0.000000,0.000000,0.722130
2.130000,0.745290,0.000000,0.000000,0.720687
2.140000,0.741577,0.000000,0.000000,0.719247
2.150000,0.737881,0.000000,0.000000,0.717810
2.160000,0.734204,0.000000,0.000000,0.716376
2.170000,0.730545,0.000000,0.000000,0.714945
2.180000,0.726904,0.000000,0.000000,0.713516
2.190000,0.723280,0.000000,0.000000,0.712091
2.200000,0.719675,0.000000,0.000000,0.710668
2.210000,0.716087,0.000000,0.000000,0.709248
2.220000,0.712517,0.000000,0.000000,0.707831
2.230000,0.708965,0.000000,0.000000,0.706417
2.240000,0.705430,0.000000,0.000000,0.705005
2.250000,0.701913,0.000000,0.000000,0.703597
2.260000,0.698413,0.000000,0.000000,0.702191
2.270000,0.694930,0.000000,0.000000,0.700788
2.280000,0.691465,0.000000,0.000000,0.699388
2.290000,0.688017,0.000000,0.000000,0.697990
2.300000,0.684586,0.000000,0.000000,0.696596
2.310000,0.681173,0.000000,0.000000,0.695204
2.320000,0.677776,0.000000,0.000000,0.693815
2.330000,0.674396,0.000000,0.000000,0.692429
2.340000,0.671033,0.000000,0.000000,0.691045
2.350000,0.667686,0.000000,0.000000,0.689664
2.360000,0.664357,0.000000,0.000000,0.688286
2.370000,0.661043,0.000000,0.000000,0.686911
2.380000,0.000000,0.000000,0.000000,0.000000
2.390000,0.000000,0.000000,0.000000,0.000000
2.400000,0.000000,0.000000,0.000000,0.000000
2.410000,0.647955,0.000000,0.000000,0.681438
2.420000,0.644723,0.000000,0.000000,0.680076
2.430000,0.641508,0.000000,0.000000,0.678718
2.440000,0.638309,0.000000,0.000000,0.677361
2.450000,0.635125,0.000000,0.000000,0.676008
2.460000,0.631958,0.000000,0.000000,0.674657
2.470000,0.628806,0.000000,0.000000,0.673309
2.480000,0.625670,0.000000,0.000000,0.671964
2.490000,0.622549,0.000000,0.000000,0.670622
2.500000,0.619444,0.000000,0.000000,0.669282
2.510000,0.616355,0.000000,0.000000,0.667944
2.520000,0.613281,0.000000,0.000000,0.666610
2.530000,0.610222,0.000000,0.000000,0.665278
2.540000,0.607179,0.000000,0.000000,0.663949
2.550000,0.604151,0.000000,0.000000,0.662622
2.560000,0.601137,0.000000,0.000000,0.661298
2.570000,0.598139,0.000000,0.000000,0.659977
2.580000,0.595156,0.000000,0.000000,0.658658
2.590000,0.592188,0.000000,0.000000,0.657342
2.600000,0.589234,0.000000,0.000000,0.656029
2.610000,0.586295,0.000000,0.000000,0.654718
2.620000,0.583371,0.000000,0.000000,0.653410
2.630000,0.580462,0.000000,0.000000,0.652105
2.640000,0.577567,0.000000,0.000000,0.650802
2.650000,0.574686,0.000000,0.000000,0.649501
2.660000,0.571820,0.000000,0.000000,0.648204
2.670000,0.568968,0.000000,0.000000,0.646909
2.680000,0.566130,0.000000,0.000000,0.645616
2.690000,0.563307,0.000000,0.000000,0.644326
2.700000,0.560497,0.000000,0.000000,0.643039
2.710000,0.557702,0.000000,0.000000,0.641754
2.720000,0.554920,0.000000,0.000000,0.640472
2.730000,0.552152,0.000000,0.000000,0.639192
2.740000,0.549399,0.000000,0.000000,0.637915
2.750000,0.546658,0.000000,0.000000,0.636640
2.760000,0.543932,0.000000,0.000000,0.635368
2.770000,0.000000,0.000000,0.000000,0.000000
2.780000,0.000000,0.000000,0.000000,0.000000
2.790000,0.000000,0.000000,0.000000,0.000000
2.800000,0.533161,0.000000,0.000000,0.630306
2.810000,0.530502,0.000000,0.000000,0.629046
2.820000,0.527856,0.000000,0.000000,0.627790
2.830000,0.525224,0.000000,0.000000,0.626535
2.840000,0.522604,0.000000,0.000000,0.625283
2.850000,0.519998,0.000000,0.000000,0.624034
2.860000,0.517404,0.000000,0.000000,0.622787
2.870000,0.514824,0.000000,0.000000,0.621543
2.880000,0.512256,0.000000,0.000000,0.620301
2.890000,0.509701,0.000000,0.000000,0.619062
2.900000,0.507159,0.000000,0.000000,0.617825
2.910000,0.504629,0.000000,0.000000,0.616590
2.920000,0.502112,0.000000,0.000000,0.615359
2.930000,0.499608,0.000000,0.000000,0.614129
2.940000,0.497116,0.000000,0.000000,0.612902
2.950000,0.494637,0.000000,0.000000,0.611677
2.960000,0.492170,0.000000,0.000000,0.610455
2.970000,0.489715,0.000000,0.000000,0.609236
2.980000,0.487273,0.000000,0.000000,0.608018
2.990000,0.484843,0.000000,0.000000,0.606804
3.000000,0.482424,0.000000,0.000000,0.605591
3.010000,0.480018,0.000000,0.000000,0.604381
3.020000,0.477624,0.000000,0.000000,0.603174
3.030000,0.475242,0.000000,0.000000,0.601968
3.040000,0.472872,0.000000,0.000000,0.600766
3.050000,0.470513,0.000000,0.000000,0.599565
3.060000,0.468167,0.000000,0.000000,0.598367
3.070000,0.465832,0.000000,0.000000,0.597172
3.080000,0.463508,0.000000,0.000000,0.595979
3.090000,0.461196,0.000000,0.000000,0.594788
3.100000,0.458896,0.000000,0.000000,0.593600
3.110000,0.456608,0.000000,0.000000,0.592414
3.120000,0.454330,0.000000,0.000000,0.591230
3.130000,0.452064,0.000000,0.000000,0.590049
3.140000,0.449810,0.000000,0.000000,0.588870
3.150000,0.447566,0.000000,0.000000,0.587693
3.160000,0.445334,0.000000,0.000000,0.586519
3.170000,0.443113,0.000000,0.000000,0.585347
3.180000,0.440903,0.000000,0.000000,0.584178
3.190000,0.000000,0.000000,0.000000,0.000000
3.200000,0.000000,0.000000,0.000000,0.000000
